Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
3,1589727224424,17/05/2020 14:53:44,1589727220468,-7,17/05/2020 07:53:40,17840,4,questionnaire-t1fh,,4988928,5eba3135160372169b8355ab,1415015,,complete,,5ec14f4eda53a903b67678ee,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent-quantised,1
4,1589727224424,17/05/2020 14:53:44,1589727220468,-7,17/05/2020 07:53:40,17840,4,questionnaire-t1fh,,4988928,5eba3135160372169b8355ab,1415015,,complete,,5ec14f4eda53a903b67678ee,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x969,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,92004
1,1589727146232,17/05/2020 14:52:26,1589727149683,-4,17/05/2020 10:52:29,17840,4,questionnaire-t1fh,,4988932,5e49da75ea0f3c4553a9e3b2,1415018,,complete,,5ec14f496c113a57725eefe2,computer,Desktop or Laptop,Windows 8.1,Chrome 81.0.4044.138,1366x768,1366x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,BEGIN QUESTIONNAIRE,
2,1589727162021,17/05/2020 14:52:42,1589727164203,-4,17/05/2020 10:52:44,17840,4,questionnaire-t1fh,,4988932,5e49da75ea0f3c4553a9e3b2,1415018,,complete,,5ec14f496c113a57725eefe2,computer,Desktop or Laptop,Windows 8.1,Chrome 81.0.4044.138,1366x768,1349x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent,Yes
3,1589727162162,17/05/2020 14:52:42,1589727164223,-4,17/05/2020 10:52:44,17840,4,questionnaire-t1fh,,4988932,5e49da75ea0f3c4553a9e3b2,1415018,,complete,,5ec14f496c113a57725eefe2,computer,Desktop or Laptop,Windows 8.1,Chrome 81.0.4044.138,1366x768,1349x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent-quantised,1
4,1589727162162,17/05/2020 14:52:42,1589727164226,-4,17/05/2020 10:52:44,17840,4,questionnaire-t1fh,,4988932,5e49da75ea0f3c4553a9e3b2,1415018,,complete,,5ec14f496c113a57725eefe2,computer,Desktop or Laptop,Windows 8.1,Chrome 81.0.4044.138,1366x768,1349x625,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,14543
1,1589727334033,17/05/2020 14:55:34,1589727333866,-7,17/05/2020 07:55:33,17840,4,questionnaire-t1fh,,4988980,59f226a9d6380600018b2923,1415027,,complete,,5ec14f3b8eb96302dc9003a0,computer,Desktop or Laptop,Mac OS 10.9,Firefox 76.0,1440x900,1440x772,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1589727347130,17/05/2020 14:55:47,1589727347040,-7,17/05/2020 07:55:47,17840,4,questionnaire-t1fh,,4988980,59f226a9d6380600018b2923,1415027,,complete,,5ec14f3b8eb96302dc9003a0,computer,Desktop or Laptop,Mac OS 10.9,Firefox 76.0,1440x900,1440x772,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent,Yes
3,1589727347301,17/05/2020 14:55:47,1589727347043,-7,17/05/2020 07:55:47,17840,4,questionnaire-t1fh,,4988980,59f226a9d6380600018b2923,1415027,,complete,,5ec14f3b8eb96302dc9003a0,computer,Desktop or Laptop,Mac OS 10.9,Firefox 76.0,1440x900,1440x772,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent-quantised,1
4,1589727347301,17/05/2020 14:55:47,1589727347043,-7,17/05/2020 07:55:47,17840,4,questionnaire-t1fh,,4988980,59f226a9d6380600018b2923,1415027,,complete,,5ec14f3b8eb96302dc9003a0,computer,Desktop or Laptop,Mac OS 10.9,Firefox 76.0,1440x900,1440x772,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,13177
1,1589727420195,17/05/2020 14:57:00,1589727419422,-7,17/05/2020 07:56:59,17840,4,questionnaire-t1fh,,4988993,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x1007,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,BEGIN QUESTIONNAIRE,
2,1589727440523,17/05/2020 14:57:20,1589727439339,-7,17/05/2020 07:57:19,17840,4,questionnaire-t1fh,,4988993,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent,Yes
3,1589727440756,17/05/2020 14:57:20,1589727439340,-7,17/05/2020 07:57:19,17840,4,questionnaire-t1fh,,4988993,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent-quantised,1
4,1589727440756,17/05/2020 14:57:20,1589727439340,-7,17/05/2020 07:57:19,17840,4,questionnaire-t1fh,,4988993,5d8a64630ffb9c001746ca2c,1415030,,complete,,5ec14f4c706cd81c34b5de67,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,19919
1,1589825184116,18/05/2020 18:06:24,1589825184688,-4,18/05/2020 14:06:24,17840,4,questionnaire-t1fh,,5013889,5eb9af967fbf4b0d17bbe946,1422538,,complete,,5ec2ce5f18c11f075b83d1a9,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1368x770,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1589825194590,18/05/2020 18:06:34,1589825194420,-4,18/05/2020 14:06:34,17840,4,questionnaire-t1fh,,5013889,5eb9af967fbf4b0d17bbe946,1422538,,complete,,5ec2ce5f18c11f075b83d1a9,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1351x770,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent,Yes
3,1589825194919,18/05/2020 18:06:34,1589825194424,-4,18/05/2020 14:06:34,17840,4,questionnaire-t1fh,,5013889,5eb9af967fbf4b0d17bbe946,1422538,,complete,,5ec2ce5f18c11f075b83d1a9,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1351x770,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent-quantised,1
4,1589825194919,18/05/2020 18:06:34,1589825194424,-4,18/05/2020 14:06:34,17840,4,questionnaire-t1fh,,5013889,5eb9af967fbf4b0d17bbe946,1422538,,complete,,5ec2ce5f18c11f075b83d1a9,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1368x912,1351x770,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,9737
1,1589829068368,18/05/2020 19:11:08,1589829068055,-4,18/05/2020 15:11:08,17840,4,questionnaire-t1fh,,5014681,5d94aefeffb348001e4f92ad,1422799,,complete,,5ec2ddb70023851098d34ab9,computer,Desktop or Laptop,Windows 10,Edge 18.18363,1536x864,1536x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,BEGIN QUESTIONNAIRE,
2,1589829077047,18/05/2020 19:11:17,1589829076816,-4,18/05/2020 15:11:16,17840,4,questionnaire-t1fh,,5014681,5d94aefeffb348001e4f92ad,1422799,,complete,,5ec2ddb70023851098d34ab9,computer,Desktop or Laptop,Windows 10,Edge 18.18363,1536x864,1520x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent,Yes
3,1589829077218,18/05/2020 19:11:17,1589829076818,-4,18/05/2020 15:11:16,17840,4,questionnaire-t1fh,,5014681,5d94aefeffb348001e4f92ad,1422799,,complete,,5ec2ddb70023851098d34ab9,computer,Desktop or Laptop,Windows 10,Edge 18.18363,1536x864,1520x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,consent-quantised,1
4,1589829077218,18/05/2020 19:11:17,1589829076818,-4,18/05/2020 15:11:16,17840,4,questionnaire-t1fh,,5014681,5d94aefeffb348001e4f92ad,1422799,,complete,,5ec2ddb70023851098d34ab9,computer,Desktop or Laptop,Windows 10,Edge 18.18363,1536x864,1520x719,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order3,END QUESTIONNAIRE,8763
1,1589829941989,18/05/2020 19:25:41,1589829940912,-6,18/05/2020 13:25:40,17840,4,questionnaire-t1fh,,5014808,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1440x757,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1589829982591,18/05/2020 19:26:22,1589829981569,-6,18/05/2020 13:26:21,17840,4,questionnaire-t1fh,,5014808,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1423x757,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent,Yes
3,1589829982814,18/05/2020 19:26:22,1589829981573,-6,18/05/2020 13:26:21,17840,4,questionnaire-t1fh,,5014808,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1423x757,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,consent-quantised,1
4,1589829982814,18/05/2020 19:26:22,1589829981573,-6,18/05/2020 13:26:21,17840,4,questionnaire-t1fh,,5014808,5de7d12c26dd95000b6824c5,1422864,,complete,,5ec2e11c16eb9d10ef6f17ad,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1440x900,1423x757,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,40662
END OF FILE
