Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
7,1595252176727,20/07/2020 13:36:16,1595252176415,-4,20/07/2020 09:36:16,21654,3,questionnaire-d7os,,6161759,5deac1a28b29321eafbda56b,1737023,,complete,,5f159d3f3895c30804e52e7f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x762,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
8,1595252176727,20/07/2020 13:36:16,1595252176415,-4,20/07/2020 09:36:16,21654,3,questionnaire-d7os,,6161759,5deac1a28b29321eafbda56b,1737023,,complete,,5f159d3f3895c30804e52e7f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x762,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
9,1595252176727,20/07/2020 13:36:16,1595252176416,-4,20/07/2020 09:36:16,21654,3,questionnaire-d7os,,6161759,5deac1a28b29321eafbda56b,1737023,,complete,,5f159d3f3895c30804e52e7f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x762,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,19112
1,1595252220587,20/07/2020 13:37:00,1595252217642,-4,20/07/2020 09:36:57,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1091x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595252277623,20/07/2020 13:37:57,1595252274719,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-1,New England
3,1595252277733,20/07/2020 13:37:57,1595252274721,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-other,Other (please specify)
4,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,canadian
5,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-1,Female
6,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-2,Not Hispanic or Latino
7,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-race-2,Asian
8,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
9,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
10,1595252277733,20/07/2020 13:37:57,1595252274722,-4,20/07/2020 09:37:54,21654,3,questionnaire-d7os,,6161779,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1074x933,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,57080
1,1595252382244,20/07/2020 13:39:42,1595252383907,-4,20/07/2020 09:39:43,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595252407668,20/07/2020 13:40:07,1595252409298,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-3,Midwestern
3,1595252407856,20/07/2020 13:40:07,1595252409308,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-text,
4,1595252407856,20/07/2020 13:40:07,1595252409310,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-sex-2,Male
5,1595252407856,20/07/2020 13:40:07,1595252409312,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-ethnicity-2,Not Hispanic or Latino
6,1595252407856,20/07/2020 13:40:07,1595252409313,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-race-5,White
7,1595252407856,20/07/2020 13:40:07,1595252409320,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness,Right-handed
8,1595252407856,20/07/2020 13:40:07,1595252409321,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness-quantised,1
9,1595252407856,20/07/2020 13:40:07,1595252409323,-4,20/07/2020 09:40:09,21654,3,questionnaire-d7os,,6161827,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,25416
1,1595257263995,20/07/2020 15:01:03,1595257267461,-5,20/07/2020 10:01:07,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,BEGIN QUESTIONNAIRE,
2,1595257289065,20/07/2020 15:01:29,1595257291509,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-accent-7,Do not know
3,1595257289473,20/07/2020 15:01:29,1595257291511,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-accent-text,
4,1595257289473,20/07/2020 15:01:29,1595257291512,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-sex-2,Male
5,1595257289473,20/07/2020 15:01:29,1595257291512,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-ethnicity-2,Not Hispanic or Latino
6,1595257289473,20/07/2020 15:01:29,1595257291512,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-race-5,White
7,1595257289473,20/07/2020 15:01:29,1595257291513,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-handedness,Right-handed
8,1595257289473,20/07/2020 15:01:29,1595257291513,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,response-handedness-quantised,1
9,1595257289473,20/07/2020 15:01:29,1595257291513,-5,20/07/2020 10:01:31,21654,3,questionnaire-d7os,,6163115,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Fail,Pass,Pass,,cb1,END QUESTIONNAIRE,24052
1,1595257301286,20/07/2020 15:01:41,1595257300165,-4,20/07/2020 11:01:40,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257311763,20/07/2020 15:01:51,1595257310692,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-3,Midwestern
3,1595257312060,20/07/2020 15:01:52,1595257310694,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
4,1595257312060,20/07/2020 15:01:52,1595257310694,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-1,Female
5,1595257312060,20/07/2020 15:01:52,1595257310694,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-2,Not Hispanic or Latino
6,1595257312060,20/07/2020 15:01:52,1595257310695,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-race-5,White
7,1595257312060,20/07/2020 15:01:52,1595257310695,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
8,1595257312060,20/07/2020 15:01:52,1595257310695,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
9,1595257312060,20/07/2020 15:01:52,1595257310696,-4,20/07/2020 11:01:50,21654,3,questionnaire-d7os,,6163135,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,10531
1,1595257304544,20/07/2020 15:01:44,1595257302527,-4,20/07/2020 11:01:42,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257313341,20/07/2020 15:01:53,1595257311374,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-2,Southern
3,1595257313513,20/07/2020 15:01:53,1595257311375,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-text,
4,1595257313513,20/07/2020 15:01:53,1595257311375,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-sex-2,Male
5,1595257313513,20/07/2020 15:01:53,1595257311375,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-ethnicity-2,Not Hispanic or Latino
6,1595257313513,20/07/2020 15:01:53,1595257311376,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-race-5,White
7,1595257313513,20/07/2020 15:01:53,1595257311376,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness,Right-handed
8,1595257313513,20/07/2020 15:01:53,1595257311376,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness-quantised,1
9,1595257313513,20/07/2020 15:01:53,1595257311376,-4,20/07/2020 11:01:51,21654,3,questionnaire-d7os,,6163136,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,8849
1,1595257318984,20/07/2020 15:01:58,1595257315970,-4,20/07/2020 11:01:55,21654,3,questionnaire-d7os,,6163143,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1600x789,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257341631,20/07/2020 15:02:21,1595257338374,-4,20/07/2020 11:02:18,21654,3,questionnaire-d7os,,6163143,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-2,Southern
3,1595257341787,20/07/2020 15:02:21,1595257338376,-4,20/07/2020 11:02:18,21654,3,questionnaire-d7os,,6163143,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
4,1595257341787,20/07/2020 15:02:21,1595257338377,-4,20/07/2020 11:02:18,21654,3,questionnaire-d7os,,6163143,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-1,Female
