Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
4,1595438391344,22/07/2020 17:19:51,1595438392123,-5,22/07/2020 12:19:52,21654,4,questionnaire-t1fh,,6199211,5cecb84b41b4310018eb2644,1749051,,complete,,5f18746973fb6304ad5b93ca,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,100667
1,1595438471991,22/07/2020 17:21:11,1595438471147,-5,22/07/2020 12:21:11,21654,4,questionnaire-t1fh,,6199292,5e42cd8ba3b8cc1602e23371,1749073,,complete,,5f18753f61f0b004b346a52c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1440x900,1440x740,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595438490169,22/07/2020 17:21:30,1595438489460,-5,22/07/2020 12:21:29,21654,4,questionnaire-t1fh,,6199292,5e42cd8ba3b8cc1602e23371,1749073,,complete,,5f18753f61f0b004b346a52c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1440x900,1423x740,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595438491434,22/07/2020 17:21:31,1595438489461,-5,22/07/2020 12:21:29,21654,4,questionnaire-t1fh,,6199292,5e42cd8ba3b8cc1602e23371,1749073,,complete,,5f18753f61f0b004b346a52c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1440x900,1423x740,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595438491434,22/07/2020 17:21:31,1595438489461,-5,22/07/2020 12:21:29,21654,4,questionnaire-t1fh,,6199292,5e42cd8ba3b8cc1602e23371,1749073,,complete,,5f18753f61f0b004b346a52c,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1440x900,1423x740,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,18314
1,1595438593923,22/07/2020 17:23:13,1595438594744,-5,22/07/2020 12:23:14,21654,4,questionnaire-t1fh,,6199344,5c2fa90669d78200010623e8,1749083,,complete,,5f1875cf37780904491c3a25,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1600x900,1600x757,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595438607029,22/07/2020 17:23:27,1595438607900,-5,22/07/2020 12:23:27,21654,4,questionnaire-t1fh,,6199344,5c2fa90669d78200010623e8,1749083,,complete,,5f1875cf37780904491c3a25,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1600x900,1583x757,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595438607201,22/07/2020 17:23:27,1595438607903,-5,22/07/2020 12:23:27,21654,4,questionnaire-t1fh,,6199344,5c2fa90669d78200010623e8,1749083,,complete,,5f1875cf37780904491c3a25,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1600x900,1583x757,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595438607201,22/07/2020 17:23:27,1595438607904,-5,22/07/2020 12:23:27,21654,4,questionnaire-t1fh,,6199344,5c2fa90669d78200010623e8,1749083,,complete,,5f1875cf37780904491c3a25,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1600x900,1583x757,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,13160
1,1595438873448,22/07/2020 17:27:53,1595438872901,-5,22/07/2020 12:27:52,21654,4,questionnaire-t1fh,,6199447,5d8c46cc53b833001a4bf916,1749114,,complete,,5f1876b5e0ec5303f827c3e2,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1187x667,1188x549,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595438888326,22/07/2020 17:28:08,1595438887603,-5,22/07/2020 12:28:07,21654,4,questionnaire-t1fh,,6199447,5d8c46cc53b833001a4bf916,1749114,,complete,,5f1876b5e0ec5303f827c3e2,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1187x667,1188x549,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595438888576,22/07/2020 17:28:08,1595438887606,-5,22/07/2020 12:28:07,21654,4,questionnaire-t1fh,,6199447,5d8c46cc53b833001a4bf916,1749114,,complete,,5f1876b5e0ec5303f827c3e2,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1187x667,1188x549,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595438888576,22/07/2020 17:28:08,1595438887606,-5,22/07/2020 12:28:07,21654,4,questionnaire-t1fh,,6199447,5d8c46cc53b833001a4bf916,1749114,,complete,,5f1876b5e0ec5303f827c3e2,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1187x667,1188x549,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,14706
1,1595438929942,22/07/2020 17:28:49,1595438929823,-4,22/07/2020 13:28:49,21654,4,questionnaire-t1fh,,6199465,5f0763da47bd2b3561e8d085,1749118,,complete,,5f1877387f5fb304a1154bc5,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1680x1050,1680x939,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595438940381,22/07/2020 17:29:00,1595438940309,-4,22/07/2020 13:29:00,21654,4,questionnaire-t1fh,,6199465,5f0763da47bd2b3561e8d085,1749118,,complete,,5f1877387f5fb304a1154bc5,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1680x1050,1680x939,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595438940521,22/07/2020 17:29:00,1595438940311,-4,22/07/2020 13:29:00,21654,4,questionnaire-t1fh,,6199465,5f0763da47bd2b3561e8d085,1749118,,complete,,5f1877387f5fb304a1154bc5,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1680x1050,1680x939,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595438940521,22/07/2020 17:29:00,1595438940312,-4,22/07/2020 13:29:00,21654,4,questionnaire-t1fh,,6199465,5f0763da47bd2b3561e8d085,1749118,,complete,,5f1877387f5fb304a1154bc5,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1680x1050,1680x939,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,10489
1,1595439093879,22/07/2020 17:31:33,1595439093245,-4,22/07/2020 13:31:33,21654,4,questionnaire-t1fh,,6199527,58d81a5cac73bd0001341e1f,1749132,,complete,,5f1877ea8c02f3039525c335,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x983,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595439123126,22/07/2020 17:32:03,1595439122564,-4,22/07/2020 13:32:02,21654,4,questionnaire-t1fh,,6199527,58d81a5cac73bd0001341e1f,1749132,,complete,,5f1877ea8c02f3039525c335,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x983,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595439123311,22/07/2020 17:32:03,1595439122566,-4,22/07/2020 13:32:02,21654,4,questionnaire-t1fh,,6199527,58d81a5cac73bd0001341e1f,1749132,,complete,,5f1877ea8c02f3039525c335,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x983,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595439123311,22/07/2020 17:32:03,1595439122566,-4,22/07/2020 13:32:02,21654,4,questionnaire-t1fh,,6199527,58d81a5cac73bd0001341e1f,1749132,,complete,,5f1877ea8c02f3039525c335,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x983,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,29321
1,1595439354394,22/07/2020 17:35:54,1595439352807,-4,22/07/2020 13:35:52,21654,4,questionnaire-t1fh,,6199594,5b298f3c007d870001c81bea,1749149,,complete,,5f1878e5f6457505a59e732e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595439364705,22/07/2020 17:36:04,1595439363184,-4,22/07/2020 13:36:03,21654,4,questionnaire-t1fh,,6199594,5b298f3c007d870001c81bea,1749149,,complete,,5f1878e5f6457505a59e732e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595439364861,22/07/2020 17:36:04,1595439363186,-4,22/07/2020 13:36:03,21654,4,questionnaire-t1fh,,6199594,5b298f3c007d870001c81bea,1749149,,complete,,5f1878e5f6457505a59e732e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595439364861,22/07/2020 17:36:04,1595439363186,-4,22/07/2020 13:36:03,21654,4,questionnaire-t1fh,,6199594,5b298f3c007d870001c81bea,1749149,,complete,,5f1878e5f6457505a59e732e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,10379
1,1595439360236,22/07/2020 17:36:00,1595439360546,-4,22/07/2020 13:36:00,21654,4,questionnaire-t1fh,,6199596,5e7262299af97605a7e4a911,1749151,,complete,,5f1878f2dfcb1604bcbe6845,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595439459686,22/07/2020 17:37:39,1595439460015,-4,22/07/2020 13:37:40,21654,4,questionnaire-t1fh,,6199596,5e7262299af97605a7e4a911,1749151,,complete,,5f1878f2dfcb1604bcbe6845,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595439459825,22/07/2020 17:37:39,1595439460017,-4,22/07/2020 13:37:40,21654,4,questionnaire-t1fh,,6199596,5e7262299af97605a7e4a911,1749151,,complete,,5f1878f2dfcb1604bcbe6845,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595439459825,22/07/2020 17:37:39,1595439460017,-4,22/07/2020 13:37:40,21654,4,questionnaire-t1fh,,6199596,5e7262299af97605a7e4a911,1749151,,complete,,5f1878f2dfcb1604bcbe6845,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,99471
1,1595439363908,22/07/2020 17:36:03,1595439365682,-4,22/07/2020 13:36:05,21654,4,questionnaire-t1fh,,6199598,5ebe350556b9d91904d19bf4,1749152,,complete,,5f1878fb91e8f504e01fea68,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595439368270,22/07/2020 17:36:08,1595439370077,-4,22/07/2020 13:36:10,21654,4,questionnaire-t1fh,,6199598,5ebe350556b9d91904d19bf4,1749152,,complete,,5f1878fb91e8f504e01fea68,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x1007,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
