Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
2,1595437285468,22/07/2020 17:01:25,1595437285853,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-4,Pacific northwest
3,1595437285781,22/07/2020 17:01:25,1595437285854,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
4,1595437285781,22/07/2020 17:01:25,1595437285854,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-1,Female
5,1595437285781,22/07/2020 17:01:25,1595437285855,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-2,Not Hispanic or Latino
6,1595437285781,22/07/2020 17:01:25,1595437285855,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-race-5,White
7,1595437285781,22/07/2020 17:01:25,1595437285855,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
8,1595437285781,22/07/2020 17:01:25,1595437285855,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
9,1595437285781,22/07/2020 17:01:25,1595437285855,-7,22/07/2020 10:01:25,21654,4,questionnaire-d7os,,6198599,5f127dfdebc35e072317bc00,1748874,,complete,,5f18700aa9ff9c03d6cf7926,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1280x720,1263x610,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,46821
1,1595437681773,22/07/2020 17:08:01,1595437701336,-5,22/07/2020 12:08:21,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1536x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595437705814,22/07/2020 17:08:25,1595437725474,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-2,Southern
3,1595437706423,22/07/2020 17:08:26,1595437725475,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-text,
4,1595437706423,22/07/2020 17:08:26,1595437725475,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-sex-2,Male
5,1595437706423,22/07/2020 17:08:26,1595437725475,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-ethnicity-2,Not Hispanic or Latino
6,1595437706423,22/07/2020 17:08:26,1595437725476,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-race-5,White
7,1595437706423,22/07/2020 17:08:26,1595437725476,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness,Right-handed
8,1595437706423,22/07/2020 17:08:26,1595437725476,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness-quantised,1
9,1595437706423,22/07/2020 17:08:26,1595437725476,-5,22/07/2020 12:08:45,21654,4,questionnaire-d7os,,6198892,5efaf27f77b31b000b6a2f04,1748968,,complete,,5f1871f6943da504cd16b313,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1536x864,1519x722,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,24140
1,1595437727246,22/07/2020 17:08:47,1595437725572,-7,22/07/2020 10:08:45,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1292x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595437852923,22/07/2020 17:10:52,1595437850761,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-5,Pacific southwest
3,1595437853173,22/07/2020 17:10:53,1595437850765,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-7,Do not know
4,1595437853173,22/07/2020 17:10:53,1595437850766,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
5,1595437853173,22/07/2020 17:10:53,1595437850766,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-1,Female
6,1595437853173,22/07/2020 17:10:53,1595437850766,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-1,Hispanic or Latino
7,1595437853173,22/07/2020 17:10:53,1595437850766,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-2,Not Hispanic or Latino
8,1595437853173,22/07/2020 17:10:53,1595437850767,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-race-6,More than One Race
9,1595437853173,22/07/2020 17:10:53,1595437850767,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
10,1595437853173,22/07/2020 17:10:53,1595437850768,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
11,1595437853173,22/07/2020 17:10:53,1595437850768,-7,22/07/2020 10:10:50,21654,4,questionnaire-d7os,,6198932,5f0623423153881574a46544,1748978,,complete,,5f18723c67e59b0317a4fee2,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1366x768,1275x666,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,125196
1,1595437893367,22/07/2020 17:11:33,1595437893210,-5,22/07/2020 12:11:33,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595438058761,22/07/2020 17:14:18,1595438058238,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-2,Southern
3,1595438058984,22/07/2020 17:14:18,1595438058243,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
4,1595438058984,22/07/2020 17:14:18,1595438058243,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-2,Male
5,1595438058984,22/07/2020 17:14:18,1595438058244,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-ethnicity-1,Hispanic or Latino
6,1595438058984,22/07/2020 17:14:18,1595438058244,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-race-6,More than One Race
7,1595438058984,22/07/2020 17:14:18,1595438058244,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness,Right-handed
8,1595438058984,22/07/2020 17:14:18,1595438058244,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-handedness-quantised,1
9,1595438058984,22/07/2020 17:14:18,1595438058244,-5,22/07/2020 12:14:18,21654,4,questionnaire-d7os,,6199035,5cd9f46ebceff20001c43e2f,1748992,,complete,,5f18721249f1df03eb2373c8,tablet,Apple iPad,iOS 13.4,Chrome 83.0.4103.88,768x1024,1024x653,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,165034
1,1595437993081,22/07/2020 17:13:13,1595437992996,-4,22/07/2020 13:13:12,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1536x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595438005058,22/07/2020 17:13:25,1595438004997,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-2,Southern
3,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-text,
4,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-sex-2,Male
5,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-ethnicity-1,Hispanic or Latino
6,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-race-4,Black or African American
7,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness,Right-handed
8,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness-quantised,1
9,1595438005167,22/07/2020 17:13:25,1595438004999,-4,22/07/2020 13:13:24,21654,4,questionnaire-d7os,,6199089,5ec7fea63ef2412a6490af23,1749012,,complete,,5f18735f67ef6b0473ba2c20,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,12004
1,1595438149090,22/07/2020 17:15:49,1595438148942,-4,22/07/2020 13:15:48,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595438169748,22/07/2020 17:16:09,1595438169644,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-3,Midwestern
3,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-accent-text,
4,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-sex-2,Male
5,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-ethnicity-2,Not Hispanic or Latino
6,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-race-5,White
7,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness,Right-handed
8,1595438169951,22/07/2020 17:16:09,1595438169646,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,response-handedness-quantised,1
9,1595438169951,22/07/2020 17:16:09,1595438169647,-4,22/07/2020 13:16:09,21654,4,questionnaire-d7os,,6199150,5b74ffcc0da9660001482d22,1749026,,complete,,5f1873aaa467d10455527660,computer,Desktop or Laptop,Mac OS 10.15,Firefox 77.0,1440x900,1395x783,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,20705
1,1595438454609,22/07/2020 17:20:54,1595438455475,-5,22/07/2020 12:20:55,21654,4,questionnaire-d7os,,6199291,5cecb84b41b4310018eb2644,1749051,,complete,,5f18746973fb6304ad5b93ca,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1920x937,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595438493316,22/07/2020 17:21:33,1595438494235,-5,22/07/2020 12:21:34,21654,4,questionnaire-d7os,,6199291,5cecb84b41b4310018eb2644,1749051,,complete,,5f18746973fb6304ad5b93ca,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1903x937,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-2,Southern
3,1595438493441,22/07/2020 17:21:33,1595438494236,-5,22/07/2020 12:21:34,21654,4,questionnaire-d7os,,6199291,5cecb84b41b4310018eb2644,1749051,,complete,,5f18746973fb6304ad5b93ca,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1903x937,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-accent-text,
4,1595438493441,22/07/2020 17:21:33,1595438494236,-5,22/07/2020 12:21:34,21654,4,questionnaire-d7os,,6199291,5cecb84b41b4310018eb2644,1749051,,complete,,5f18746973fb6304ad5b93ca,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1920x1080,1903x937,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,cb1,response-sex-2,Male
