Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
2,1592572140070,19/06/2020 13:09:00,1592572145430,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-accent-3,Midwestern
3,1592572140232,19/06/2020 13:09:00,1592572145432,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-accent-text,
4,1592572140232,19/06/2020 13:09:00,1592572145432,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-sex-1,Female
5,1592572140232,19/06/2020 13:09:00,1592572145433,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-ethnicity-2,Not Hispanic or Latino
6,1592572140232,19/06/2020 13:09:00,1592572145433,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-race-5,White
7,1592572140232,19/06/2020 13:09:00,1592572145433,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-handedness,Right-handed
8,1592572140232,19/06/2020 13:09:00,1592572145433,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,response-handedness-quantised,1
9,1592572140232,19/06/2020 13:09:00,1592572145433,-4,19/06/2020 09:09:05,20280,8,questionnaire-d7os,,5702737,5e95f5acbc10f705f132c60b,1591852,,complete,,5eecb8451199ca06ef6402d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1280x720,1263x578,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order2,END QUESTIONNAIRE,19903
1,1592572648785,19/06/2020 13:17:28,1592572649597,-5,19/06/2020 08:17:29,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,BEGIN QUESTIONNAIRE,
2,1592572666631,19/06/2020 13:17:46,1592572667519,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-accent-3,Midwestern
3,1592572666803,19/06/2020 13:17:46,1592572667520,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-accent-text,
4,1592572666803,19/06/2020 13:17:46,1592572667521,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-sex-1,Female
5,1592572666803,19/06/2020 13:17:46,1592572667521,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-ethnicity-2,Not Hispanic or Latino
6,1592572666803,19/06/2020 13:17:46,1592572667521,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-race-5,White
7,1592572666803,19/06/2020 13:17:46,1592572667521,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-handedness,Left-handed
8,1592572666803,19/06/2020 13:17:46,1592572667521,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,response-handedness-quantised,2
9,1592572666803,19/06/2020 13:17:46,1592572667522,-5,19/06/2020 08:17:47,20280,8,questionnaire-d7os,,5702903,5a245378336eb200013d4630,1591889,,complete,,5eecba4630826a05a67fc23a,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order2,END QUESTIONNAIRE,17924
1,1592573418485,19/06/2020 13:30:18,1592573356371,-4,19/06/2020 09:29:16,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1920x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592573432994,19/06/2020 13:30:32,1592573370806,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-accent-2,Southern
3,1592573433135,19/06/2020 13:30:33,1592573370807,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-accent-text,
4,1592573433135,19/06/2020 13:30:33,1592573370807,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-sex-2,Male
5,1592573433135,19/06/2020 13:30:33,1592573370807,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-ethnicity-2,Not Hispanic or Latino
6,1592573433135,19/06/2020 13:30:33,1592573370807,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-race-5,White
7,1592573433135,19/06/2020 13:30:33,1592573370807,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-handedness,Right-handed
8,1592573433135,19/06/2020 13:30:33,1592573370808,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-handedness-quantised,1
9,1592573433135,19/06/2020 13:30:33,1592573370808,-4,19/06/2020 09:29:30,20280,8,questionnaire-d7os,,5703122,5e8ccd5df2fccc0885ee9261,1591967,,complete,,5eecbda04e531e06d7901e17,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1920x1080,1903x969,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,END QUESTIONNAIRE,14437
1,1592655699681,20/06/2020 12:21:39,1592655698940,-4,20/06/2020 08:21:38,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1360x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655736671,20/06/2020 12:22:16,1592655736082,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-accent-7,Do not know
3,1592655736811,20/06/2020 12:22:16,1592655736085,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-accent-text,
4,1592655736811,20/06/2020 12:22:16,1592655736085,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-sex-1,Female
5,1592655736811,20/06/2020 12:22:16,1592655736086,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-ethnicity-2,Not Hispanic or Latino
6,1592655736811,20/06/2020 12:22:16,1592655736086,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-race-5,White
7,1592655736811,20/06/2020 12:22:16,1592655736086,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-handedness,Right-handed
8,1592655736811,20/06/2020 12:22:16,1592655736086,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,response-handedness-quantised,1
9,1592655736811,20/06/2020 12:22:16,1592655736087,-4,20/06/2020 08:22:16,20280,8,questionnaire-d7os,,5714313,5dadb2131abdd100172df379,1595391,,complete,,5eedff009a47b2256d08b0d6,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1360x768,1343x625,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,w_nw_order1,END QUESTIONNAIRE,37147
1,1592655731209,20/06/2020 12:22:11,1592655733792,-4,20/06/2020 08:22:13,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1829x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,BEGIN QUESTIONNAIRE,
2,1592655858994,20/06/2020 12:24:18,1592655861593,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-accent-1,New England
3,1592655859198,20/06/2020 12:24:19,1592655861596,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-accent-text,
4,1592655859198,20/06/2020 12:24:19,1592655861597,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-sex-1,Female
5,1592655859198,20/06/2020 12:24:19,1592655861597,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-ethnicity-2,Not Hispanic or Latino
6,1592655859198,20/06/2020 12:24:19,1592655861597,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-race-4,Black or African American
7,1592655859198,20/06/2020 12:24:19,1592655861597,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-handedness,Left-handed
8,1592655859198,20/06/2020 12:24:19,1592655861598,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,response-handedness-quantised,2
9,1592655859198,20/06/2020 12:24:19,1592655861598,-4,20/06/2020 08:24:21,20280,8,questionnaire-d7os,,5714317,5ec72a8e4131bd1859ffcfe7,1595390,,complete,,5eedfe88fb4e0300094394dc,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1829x1029,1813x958,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order4,END QUESTIONNAIRE,127806
1,1592655804105,20/06/2020 12:23:24,1592655804738,-5,20/06/2020 07:23:24,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1366x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592655812608,20/06/2020 12:23:32,1592655813001,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-accent-3,Midwestern
3,1592655812733,20/06/2020 12:23:32,1592655813002,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-accent-text,
4,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-sex-1,Female
5,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-ethnicity-2,Not Hispanic or Latino
6,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-race-5,White
7,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-handedness,Left-handed
8,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,response-handedness-quantised,2
9,1592655812733,20/06/2020 12:23:32,1592655813003,-5,20/06/2020 07:23:33,20280,8,questionnaire-d7os,,5714335,5d1e943542ea95001a078e22,1595400,,complete,,5eedff849e63ac256b736591,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order3,END QUESTIONNAIRE,8265
1,1592655894114,20/06/2020 12:24:54,1592655892560,-5,20/06/2020 07:24:52,20280,8,questionnaire-d7os,,5714357,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592655905743,20/06/2020 12:25:05,1592655904234,-5,20/06/2020 07:25:04,20280,8,questionnaire-d7os,,5714357,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-accent-2,Southern
3,1592655905902,20/06/2020 12:25:05,1592655904235,-5,20/06/2020 07:25:04,20280,8,questionnaire-d7os,,5714357,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-accent-text,
4,1592655905902,20/06/2020 12:25:05,1592655904235,-5,20/06/2020 07:25:04,20280,8,questionnaire-d7os,,5714357,5eb2130d443a54374163d76b,1595405,,complete,,5eedffa2c0a9d7256c750350,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,2560x1440,2560x1329,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,nw_nw_order1,response-sex-2,Male
