Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
2,1589575888285,15/05/2020 20:51:28,1589575888202,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-7,Do not know
3,1589575888410,15/05/2020 20:51:28,1589575888206,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-text,
4,1589575888410,15/05/2020 20:51:28,1589575888207,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-sex-1,Female
5,1589575888410,15/05/2020 20:51:28,1589575888209,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-ethnicity-2,Not Hispanic or Latino
6,1589575888410,15/05/2020 20:51:28,1589575888211,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-race-6,More than One Race
7,1589575888410,15/05/2020 20:51:28,1589575888212,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness,Right-handed
8,1589575888410,15/05/2020 20:51:28,1589575888212,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness-quantised,1
9,1589575888410,15/05/2020 20:51:28,1589575888213,-4,15/05/2020 16:51:28,17840,3,questionnaire-d7os,,4965077,5e7ce396ded6d3350759146b,1408533,,complete,,5ebf0040fa0c6a10dd0520d0,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,END QUESTIONNAIRE,29418
1,1589577116946,15/05/2020 21:11:56,1589577116792,-4,15/05/2020 17:11:56,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1589577152628,15/05/2020 21:12:32,1589577152563,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-other,Other (please specify)
3,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-text,"Mixture of English RP, Irish Dublin, and standard American"
4,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-sex-2,Male
5,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-ethnicity-2,Not Hispanic or Latino
6,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-race-5,White
7,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness,Right-handed
8,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness-quantised,1
9,1589577152753,15/05/2020 21:12:32,1589577152565,-4,15/05/2020 17:12:32,17840,3,questionnaire-d7os,,4965368,5e862afa83d14d083ee75678,1408601,,complete,,5ebf053fbd76502c6b1f6b26,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 81.0.4044.129,1280x800,1280x698,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,35773
1,1589577316341,15/05/2020 21:15:16,1589577314702,-4,15/05/2020 17:15:14,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,BEGIN QUESTIONNAIRE,
2,1589577343598,15/05/2020 21:15:43,1589577342046,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-1,New England
3,1589577343723,15/05/2020 21:15:43,1589577342048,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-text,
4,1589577343723,15/05/2020 21:15:43,1589577342048,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-sex-1,Female
5,1589577343723,15/05/2020 21:15:43,1589577342048,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-ethnicity-2,Not Hispanic or Latino
6,1589577343723,15/05/2020 21:15:43,1589577342049,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-5,White
7,1589577343723,15/05/2020 21:15:43,1589577342049,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness,Right-handed
8,1589577343723,15/05/2020 21:15:43,1589577342049,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness-quantised,1
9,1589577343723,15/05/2020 21:15:43,1589577342049,-4,15/05/2020 17:15:42,17840,3,questionnaire-d7os,,4965405,5cedc6a0af7838001999ab96,1408608,,complete,,5ebf0624ba4443196d034c4f,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x979,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,27348
1,1589577357528,15/05/2020 21:15:57,1589577357407,-4,15/05/2020 17:15:57,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,BEGIN QUESTIONNAIRE,
2,1589577368303,15/05/2020 21:16:08,1589577368231,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-3,Midwestern
3,1589577368474,15/05/2020 21:16:08,1589577368234,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-text,
4,1589577368474,15/05/2020 21:16:08,1589577368235,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-sex-1,Female
5,1589577368474,15/05/2020 21:16:08,1589577368235,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-ethnicity-2,Not Hispanic or Latino
6,1589577368474,15/05/2020 21:16:08,1589577368235,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-race-5,White
7,1589577368474,15/05/2020 21:16:08,1589577368236,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness,Right-handed
8,1589577368474,15/05/2020 21:16:08,1589577368236,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness-quantised,1
9,1589577368474,15/05/2020 21:16:08,1589577368236,-4,15/05/2020 17:16:08,17840,3,questionnaire-d7os,,4965418,5e88aa8623211152cd6458c2,1408607,,complete,,5ebf05ee801ee11160af2bce,computer,Desktop or Laptop,Mac OS 10.13,Firefox 61.0,2560x1600,1629x1477,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,END QUESTIONNAIRE,10829
1,1589577694725,15/05/2020 21:21:34,1589577693209,-5,15/05/2020 16:21:33,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1920x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,BEGIN QUESTIONNAIRE,
2,1589577706256,15/05/2020 21:21:46,1589577704813,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-3,Midwestern
3,1589577706418,15/05/2020 21:21:46,1589577704815,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-accent-text,
4,1589577706418,15/05/2020 21:21:46,1589577704816,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-sex-2,Male
5,1589577706418,15/05/2020 21:21:46,1589577704816,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-ethnicity-2,Not Hispanic or Latino
6,1589577706418,15/05/2020 21:21:46,1589577704816,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-race-5,White
7,1589577706418,15/05/2020 21:21:46,1589577704816,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness,Right-handed
8,1589577706418,15/05/2020 21:21:46,1589577704816,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,response-handedness-quantised,1
9,1589577706418,15/05/2020 21:21:46,1589577704817,-5,15/05/2020 16:21:44,17840,3,questionnaire-d7os,,4965503,55a42fa0fdf99b7da1908d10,1408623,,complete,,5ebf0799b587fe2d5a862af2,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order4,END QUESTIONNAIRE,11608
1,1589578284866,15/05/2020 21:31:24,1589578293299,1,15/05/2020 22:31:33,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,BEGIN QUESTIONNAIRE,
2,1589578310248,15/05/2020 21:31:50,1589578318762,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-1,New England
3,1589578310779,15/05/2020 21:31:50,1589578318765,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-accent-text,
4,1589578310779,15/05/2020 21:31:50,1589578318765,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-sex-2,Male
5,1589578310779,15/05/2020 21:31:50,1589578318765,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-ethnicity-2,Not Hispanic or Latino
6,1589578310779,15/05/2020 21:31:50,1589578318765,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-race-4,Black or African American
7,1589578310779,15/05/2020 21:31:50,1589578318766,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness,Right-handed
8,1589578310779,15/05/2020 21:31:50,1589578318766,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,response-handedness-quantised,1
9,1589578310779,15/05/2020 21:31:50,1589578318766,1,15/05/2020 22:31:58,17840,3,questionnaire-d7os,,4965856,5eaac67dd2eb78022d8e1b4c,1408672,,complete,,5ebf0912cf12be2e5b8a72f5,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x695,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,25467
1,1589578353405,15/05/2020 21:32:33,1589578352373,-7,15/05/2020 14:32:32,17840,3,questionnaire-d7os,,4965911,5d5e1793e81fc40017c259cc,1408700,,complete,,5ebf0a07bbb4521526180eff,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,978x822,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,BEGIN QUESTIONNAIRE,
2,1589578363532,15/05/2020 21:32:43,1589578362582,-7,15/05/2020 14:32:42,17840,3,questionnaire-d7os,,4965911,5d5e1793e81fc40017c259cc,1408700,,complete,,5ebf0a07bbb4521526180eff,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,961x822,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-5,Pacific southwest
3,1589578363750,15/05/2020 21:32:43,1589578362583,-7,15/05/2020 14:32:42,17840,3,questionnaire-d7os,,4965911,5d5e1793e81fc40017c259cc,1408700,,complete,,5ebf0a07bbb4521526180eff,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,961x822,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-text,
4,1589578363750,15/05/2020 21:32:43,1589578362583,-7,15/05/2020 14:32:42,17840,3,questionnaire-d7os,,4965911,5d5e1793e81fc40017c259cc,1408700,,complete,,5ebf0a07bbb4521526180eff,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,961x822,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-sex-2,Male
