Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
3,1595252162600,20/07/2020 13:36:02,1595252159413,-4,20/07/2020 09:35:59,21654,3,questionnaire-t1fh,,6161758,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1091x933,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595252162600,20/07/2020 13:36:02,1595252159413,-4,20/07/2020 09:35:59,21654,3,questionnaire-t1fh,,6161758,5eb5862f5fb0f20ba59cc348,1737027,,complete,,5f159d8d8cb3ae66b615a702,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1091x933,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,6469
1,1595252307454,20/07/2020 13:38:27,1595252309094,-4,20/07/2020 09:38:29,21654,3,questionnaire-t1fh,,6161803,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1366x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595252329359,20/07/2020 13:38:49,1595252331074,-4,20/07/2020 09:38:51,21654,3,questionnaire-t1fh,,6161803,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595252329562,20/07/2020 13:38:49,1595252331081,-4,20/07/2020 09:38:51,21654,3,questionnaire-t1fh,,6161803,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595252329562,20/07/2020 13:38:49,1595252331082,-4,20/07/2020 09:38:51,21654,3,questionnaire-t1fh,,6161803,5f12f43121f08003e53d7151,1737034,,complete,,5f159e3e399eaf6754eda20e,computer,Desktop or Laptop,Windows 10,Chrome 81.0.4044.138,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,21988
1,1595257077375,20/07/2020 14:57:57,1595257080830,-5,20/07/2020 09:58:00,21654,3,questionnaire-t1fh,,6163048,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1366x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,BEGIN QUESTIONNAIRE,
2,1595257122294,20/07/2020 14:58:42,1595257125018,-5,20/07/2020 09:58:45,21654,3,questionnaire-t1fh,,6163048,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,consent,Yes
3,1595257122607,20/07/2020 14:58:42,1595257125020,-5,20/07/2020 09:58:45,21654,3,questionnaire-t1fh,,6163048,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,consent-quantised,1
4,1595257122607,20/07/2020 14:58:42,1595257125020,-5,20/07/2020 09:58:45,21654,3,questionnaire-t1fh,,6163048,5e9e23f67266611ed1219178,1737540,,complete,,5f15b0e005379309d644827c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x657,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,END QUESTIONNAIRE,44190
1,1595257142602,20/07/2020 14:59:02,1595257140326,-4,20/07/2020 10:59:00,21654,3,questionnaire-t1fh,,6163077,5ecfd5d137b5ef043af3882a,1737552,,complete,,5f15b11d2eed6a20840cc442,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1536x731,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257281808,20/07/2020 15:01:21,1595257279522,-4,20/07/2020 11:01:19,21654,3,questionnaire-t1fh,,6163077,5ecfd5d137b5ef043af3882a,1737552,,complete,,5f15b11d2eed6a20840cc442,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x731,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595257282027,20/07/2020 15:01:22,1595257279526,-4,20/07/2020 11:01:19,21654,3,questionnaire-t1fh,,6163077,5ecfd5d137b5ef043af3882a,1737552,,complete,,5f15b11d2eed6a20840cc442,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x731,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595257282027,20/07/2020 15:01:22,1595257279526,-4,20/07/2020 11:01:19,21654,3,questionnaire-t1fh,,6163077,5ecfd5d137b5ef043af3882a,1737552,,complete,,5f15b11d2eed6a20840cc442,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1536x864,1519x731,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,139200
1,1595257153751,20/07/2020 14:59:13,1595257153123,-6,20/07/2020 08:59:13,21654,3,questionnaire-t1fh,,6163081,5c6ba51c8a12bb00013dd446,1737553,,complete,,5f15b132c2211668ad8234bd,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1536x864,1536x746,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,BEGIN QUESTIONNAIRE,
2,1595257171509,20/07/2020 14:59:31,1595257170343,-6,20/07/2020 08:59:30,21654,3,questionnaire-t1fh,,6163081,5c6ba51c8a12bb00013dd446,1737553,,complete,,5f15b132c2211668ad8234bd,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1536x864,1536x746,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,consent,Yes
3,1595257171853,20/07/2020 14:59:31,1595257170345,-6,20/07/2020 08:59:30,21654,3,questionnaire-t1fh,,6163081,5c6ba51c8a12bb00013dd446,1737553,,complete,,5f15b132c2211668ad8234bd,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1536x864,1536x746,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,consent-quantised,1
4,1595257171853,20/07/2020 14:59:31,1595257170346,-6,20/07/2020 08:59:30,21654,3,questionnaire-t1fh,,6163081,5c6ba51c8a12bb00013dd446,1737553,,complete,,5f15b132c2211668ad8234bd,computer,Desktop or Laptop,Chromium OS 13020.87.0,Chrome 83.0.4103.119,1536x864,1536x746,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Fail,Pass,Pass,,cb1,END QUESTIONNAIRE,17224
1,1595257163945,20/07/2020 14:59:23,1595257162829,-4,20/07/2020 10:59:22,21654,3,questionnaire-t1fh,,6163085,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1366x625,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257199072,20/07/2020 14:59:59,1595257197944,-4,20/07/2020 10:59:57,21654,3,questionnaire-t1fh,,6163085,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595257199258,20/07/2020 14:59:59,1595257197946,-4,20/07/2020 10:59:57,21654,3,questionnaire-t1fh,,6163085,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595257199258,20/07/2020 14:59:59,1595257197946,-4,20/07/2020 10:59:57,21654,3,questionnaire-t1fh,,6163085,549ea92efdf99b4ffa5fa208,1737554,,complete,,5f15b1355fd62f073c92b9b5,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1366x768,1349x625,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,35118
1,1595257212860,20/07/2020 15:00:12,1595257210857,-4,20/07/2020 11:00:10,21654,3,questionnaire-t1fh,,6163099,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x975,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257217625,20/07/2020 15:00:17,1595257215680,-4,20/07/2020 11:00:15,21654,3,questionnaire-t1fh,,6163099,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595257217828,20/07/2020 15:00:17,1595257215681,-4,20/07/2020 11:00:15,21654,3,questionnaire-t1fh,,6163099,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595257217828,20/07/2020 15:00:17,1595257215681,-4,20/07/2020 11:00:15,21654,3,questionnaire-t1fh,,6163099,5befb6e27c387400016983bf,1737557,,complete,,5f15b1377eb01368f913a2dc,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x975,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,4824
1,1595257234463,20/07/2020 15:00:34,1595257231468,-4,20/07/2020 11:00:31,21654,3,questionnaire-t1fh,,6163108,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1600x789,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257263667,20/07/2020 15:01:03,1595257260634,-4,20/07/2020 11:01:00,21654,3,questionnaire-t1fh,,6163108,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595257263823,20/07/2020 15:01:03,1595257260637,-4,20/07/2020 11:01:00,21654,3,questionnaire-t1fh,,6163108,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595257263823,20/07/2020 15:01:03,1595257260637,-4,20/07/2020 11:01:00,21654,3,questionnaire-t1fh,,6163108,5f0c911fc6db5763705037ef,1737559,,complete,,5f15b1873bd76c20f2e8ab72,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.116,1600x900,1583x789,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,29170
1,1595257240688,20/07/2020 15:00:40,1595257239710,-4,20/07/2020 11:00:39,21654,3,questionnaire-t1fh,,6163111,5edc064045daa80e9984b67e,1737561,,complete,,5f15b166ae7ad70994341086,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1853x977,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257269472,20/07/2020 15:01:09,1595257268554,-4,20/07/2020 11:01:08,21654,3,questionnaire-t1fh,,6163111,5edc064045daa80e9984b67e,1737561,,complete,,5f15b166ae7ad70994341086,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1836x977,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595257269597,20/07/2020 15:01:09,1595257268556,-4,20/07/2020 11:01:08,21654,3,questionnaire-t1fh,,6163111,5edc064045daa80e9984b67e,1737561,,complete,,5f15b166ae7ad70994341086,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1836x977,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595257269597,20/07/2020 15:01:09,1595257268556,-4,20/07/2020 11:01:08,21654,3,questionnaire-t1fh,,6163111,5edc064045daa80e9984b67e,1737561,,complete,,5f15b166ae7ad70994341086,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1836x977,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,28846
1,1595257275659,20/07/2020 15:01:15,1595257277281,-4,20/07/2020 11:01:17,21654,3,questionnaire-t1fh,,6163126,5eda898eca52056a641c3fb2,1737563,,complete,,5f15b126f07713093ccd72b7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1504x1003,1504x860,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257297255,20/07/2020 15:01:37,1595257298954,-4,20/07/2020 11:01:38,21654,3,questionnaire-t1fh,,6163126,5eda898eca52056a641c3fb2,1737563,,complete,,5f15b126f07713093ccd72b7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1504x1003,1487x860,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595257297395,20/07/2020 15:01:37,1595257298957,-4,20/07/2020 11:01:38,21654,3,questionnaire-t1fh,,6163126,5eda898eca52056a641c3fb2,1737563,,complete,,5f15b126f07713093ccd72b7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1504x1003,1487x860,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595257297395,20/07/2020 15:01:37,1595257298957,-4,20/07/2020 11:01:38,21654,3,questionnaire-t1fh,,6163126,5eda898eca52056a641c3fb2,1737563,,complete,,5f15b126f07713093ccd72b7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1504x1003,1487x860,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,21676
1,1595257314544,20/07/2020 15:01:54,1595257330830,-6,20/07/2020 09:02:10,21654,3,questionnaire-t1fh,,6163140,5ed408c6d5144e085de4b999,1737565,,complete,,5f15b12fa6b4b06966207a81,computer,Desktop or Laptop,Windows 10,Opera 66.0.3515.115,1366x768,1366x635,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257371582,20/07/2020 15:02:51,1595257387887,-6,20/07/2020 09:03:07,21654,3,questionnaire-t1fh,,6163140,5ed408c6d5144e085de4b999,1737565,,complete,,5f15b12fa6b4b06966207a81,computer,Desktop or Laptop,Windows 10,Opera 66.0.3515.115,1366x768,1349x635,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595257372097,20/07/2020 15:02:52,1595257387888,-6,20/07/2020 09:03:07,21654,3,questionnaire-t1fh,,6163140,5ed408c6d5144e085de4b999,1737565,,complete,,5f15b12fa6b4b06966207a81,computer,Desktop or Laptop,Windows 10,Opera 66.0.3515.115,1366x768,1349x635,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595257372097,20/07/2020 15:02:52,1595257387888,-6,20/07/2020 09:03:07,21654,3,questionnaire-t1fh,,6163140,5ed408c6d5144e085de4b999,1737565,,complete,,5f15b12fa6b4b06966207a81,computer,Desktop or Laptop,Windows 10,Opera 66.0.3515.115,1366x768,1349x635,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,57058
1,1595257341849,20/07/2020 15:02:21,1595257341292,-6,20/07/2020 09:02:21,21654,3,questionnaire-t1fh,,6163155,56942483e0c800000c5969d0,1737568,,complete,,5f15b1baf7fa5e07621fe4ed,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1920x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,BEGIN QUESTIONNAIRE,
2,1595257347888,20/07/2020 15:02:27,1595257347377,-6,20/07/2020 09:02:27,21654,3,questionnaire-t1fh,,6163155,56942483e0c800000c5969d0,1737568,,complete,,5f15b1baf7fa5e07621fe4ed,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent,Yes
3,1595257348060,20/07/2020 15:02:28,1595257347378,-6,20/07/2020 09:02:27,21654,3,questionnaire-t1fh,,6163155,56942483e0c800000c5969d0,1737568,,complete,,5f15b1baf7fa5e07621fe4ed,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,consent-quantised,1
4,1595257348060,20/07/2020 15:02:28,1595257347378,-6,20/07/2020 09:02:27,21654,3,questionnaire-t1fh,,6163155,56942483e0c800000c5969d0,1737568,,complete,,5f15b1baf7fa5e07621fe4ed,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1920x1080,1903x937,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb2,END QUESTIONNAIRE,6086
1,1595257353475,20/07/2020 15:02:33,1595257353270,-7,20/07/2020 08:02:33,21654,3,questionnaire-t1fh,,6163164,5b184f9768a5ed0001734190,1737569,,complete,,5f15b1f91048dd0a8d2b9b7b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.119,1730x973,1696x858,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257530529,20/07/2020 15:05:30,1595257529900,-7,20/07/2020 08:05:29,21654,3,questionnaire-t1fh,,6163164,5b184f9768a5ed0001734190,1737569,,complete,,5f15b1f91048dd0a8d2b9b7b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.119,1730x973,1680x858,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
3,1595257530763,20/07/2020 15:05:30,1595257529907,-7,20/07/2020 08:05:29,21654,3,questionnaire-t1fh,,6163164,5b184f9768a5ed0001734190,1737569,,complete,,5f15b1f91048dd0a8d2b9b7b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.119,1730x973,1680x858,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
4,1595257530763,20/07/2020 15:05:30,1595257529908,-7,20/07/2020 08:05:29,21654,3,questionnaire-t1fh,,6163164,5b184f9768a5ed0001734190,1737569,,complete,,5f15b1f91048dd0a8d2b9b7b,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.119,1730x973,1680x858,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,176639
1,1595257358019,20/07/2020 15:02:38,1595257357152,-5,20/07/2020 10:02:37,21654,3,questionnaire-t1fh,,6163165,5d1355386ea950001a4fd4fe,1737570,,complete,,5f15b0e2791d17681335fc9a,computer,Desktop or Laptop,Linux x86_64,Chrome 83.0.4103.116,360x720,980x1481,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
2,1595257493049,20/07/2020 15:04:53,1595257492231,-5,20/07/2020 10:04:52,21654,3,questionnaire-t1fh,,6163165,5d1355386ea950001a4fd4fe,1737570,,complete,,5f15b0e2791d17681335fc9a,computer,Desktop or Laptop,Linux x86_64,Chrome 83.0.4103.116,360x720,980x1481,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,BEGIN QUESTIONNAIRE,
3,1595257511273,20/07/2020 15:05:11,1595257510366,-5,20/07/2020 10:05:10,21654,3,questionnaire-t1fh,,6163165,5d1355386ea950001a4fd4fe,1737570,,complete,,5f15b0e2791d17681335fc9a,computer,Desktop or Laptop,Linux x86_64,Chrome 83.0.4103.116,360x720,980x1481,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent,Yes
4,1595257511523,20/07/2020 15:05:11,1595257510372,-5,20/07/2020 10:05:10,21654,3,questionnaire-t1fh,,6163165,5d1355386ea950001a4fd4fe,1737570,,complete,,5f15b0e2791d17681335fc9a,computer,Desktop or Laptop,Linux x86_64,Chrome 83.0.4103.116,360x720,980x1481,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,consent-quantised,1
5,1595257511523,20/07/2020 15:05:11,1595257510372,-5,20/07/2020 10:05:10,21654,3,questionnaire-t1fh,,6163165,5d1355386ea950001a4fd4fe,1737570,,complete,,5f15b0e2791d17681335fc9a,computer,Desktop or Laptop,Linux x86_64,Chrome 83.0.4103.116,360x720,980x1481,Pass,Information-Sheet-MagLab-45 minute,2,Yes,Pass,Pass,,,cb1,END QUESTIONNAIRE,18142
